	barcode	doses
2463307	X120_3	3
2484007	X121_3	3
2504707	X122_3	3
2525407	X123_3	3
2546107	X124_3	3
2566807	X125_3	3
2587507	X126_3	3
2608207	X127_3	3
2628907	X128_3	3
2649607	X129_3	3
2670307	X130_3	3
2691007	X131_3	3
2711707	X132_3	3
2732407	X133_3	3
2753107	X134_3	3
2773807	X135_3	3
2794507	X136_3	3
2815207	X137_3	3
2835907	X138_3	3
2856607	X139_3	3
2877307	X140_3	3
2898007	X141_3	3
2918707	X142_3	3
2939407	X143_3	3
2960107	X144_3	3
2980807	X145_3	3
3001507	X146_3	3
3022207	X147_3	3
3042907	X148_3	3
3063607	X149_3	3
3084307	X150_3	3
3105007	X151_3	3
3125707	X152_3	3
3146407	X153_3	3
3167107	X154_3	3
3187807	X155_3	3
3208507	X156_3	3
3229207	X157_3	3
3249907	X158_3	3
3270607	X159_3	3
3291307	X160_3	3
3312007	X161_3	3
3332707	X162_3	3
3353407	X163_3	3
3374107	X164_3	3
3394807	X165_3	3
3415507	X166_3	3
3436207	X167_3	3
3456907	X168_3	3
3477607	X169_3	3
3498307	X170_3	3
3519007	X171_3	3
3539707	X172_3	3
3560407	X173_3	3
3581107	X174_3	3
3601807	X175_3	3
3622507	X176_3	3
3643207	X177_3	3
3663907	X178_3	3
3684607	X179_3	3
3705307	X180_3	3
3726007	X181_3	3
3746707	X182_3	3
3767407	X183_3	3
3788107	X184_3	3
3808807	X185_3	3
3829507	X186_3	3
3850207	X187_3	3
3870907	X188_3	3
3891607	X189_3	3
3912307	X190_3	3
3933007	X191_3	3
3953707	X192_3	3
3974407	X193_3	3
3995107	X194_3	3
4015807	X195_3	3
4036507	X196_3	3
4057207	X197_3	3
4077907	X198_3	3
4098607	X199_3	3
4119307	X200_3	3
4140007	X201_3	3
4160707	X202_3	3
4181407	X203_3	3
4202107	X204_3	3
4222807	X205_3	3
4243507	X206_3	3
4264207	X207_3	3
4284907	X208_3	3
4305607	X209_3	3
4326307	X210_3	3
4347007	X211_3	3
4367707	X212_3	3
4388407	X213_3	3
4409107	X214_3	3
4429807	X215_3	3
4450507	X216_3	3
4471207	X217_3	3
4491907	X218_3	3
4512607	X219_3	3
4533307	X220_3	3
4554007	X221_3	3
4574707	X222_3	3
4595407	X223_3	3
4616107	X224_3	3
4636807	X225_3	3
4657507	X226_3	3
4678207	X227_3	3
4698907	X228_3	3
4719607	X229_3	3
4740307	X230_3	3
4761007	X231_3	3
4781707	X232_3	3
4802407	X233_3	3
4823107	X234_3	3
4843807	X235_3	3
4864507	X236_3	3
4885207	X237_3	3
4905907	X238_3	3
4926607	X239_3	3
4947307	X240_3	3
4968007	X241_3	3
4988707	X242_3	3
5009407	X243_3	3
5030107	X244_3	3
5050807	X245_3	3
5071507	X246_3	3
5092207	X247_3	3
5112907	X248_3	3
5133607	X249_3	3
5154307	X250_3	3
5175007	X251_3	3
5195707	X252_3	3
5216407	X253_3	3
5237107	X254_3	3
5257807	X255_3	3
5278507	X256_3	3
5299207	X257_3	3
5319907	X258_3	3
5340607	X259_3	3
5361307	X260_3	3
5382007	X261_3	3
5402707	X262_3	3
5423407	X263_3	3
5444107	X264_3	3
5464807	X265_3	3
5485507	X266_3	3
5506207	X267_3	3
5526907	X268_3	3
5547607	X269_3	3
5568307	X270_3	3
5589007	X271_3	3
5609707	X272_3	3
5630407	X273_3	3
5651107	X274_3	3
5671807	X275_3	3
5692507	X276_3	3
5713207	X277_3	3
5733907	X278_3	3
5754607	X279_3	3
5775307	X280_3	3
5796007	X281_3	3
5816707	X282_3	3
5837407	X283_3	3
5858107	X284_3	3
5878807	X285_3	3
5899507	X286_3	3
5920207	X287_3	3
5940907	X288_3	3
5961607	X289_3	3
5982307	X290_3	3
6003007	X291_3	3
6023707	X292_3	3
6044407	X293_3	3
6065107	X294_3	3
6085807	X295_3	3
6106507	X296_3	3
6127207	X297_3	3
6147907	X298_3	3
6168607	X299_3	3
6189307	X300_3	3
6210007	X301_3	3
6230707	X302_3	3
6251407	X303_3	3
6272107	X304_3	3
6292807	X305_3	3
6313507	X306_3	3
6334207	X307_3	3
6354907	X308_3	3
6375607	X309_3	3
6396307	X310_3	3
6417007	X311_3	3
6437707	X312_3	3
6458407	X313_3	3
6479107	X314_3	3
6499807	X315_3	3
6520507	X316_3	3
6541207	X317_3	3
6561907	X318_3	3
6582607	X319_3	3
6603307	X320_3	3
6624007	X321_3	3
6644707	X322_3	3
6665407	X323_3	3
6686107	X324_3	3
6706807	X325_3	3
6727507	X326_3	3
6748207	X327_3	3
6768907	X328_3	3
6789607	X329_3	3
6810307	X330_3	3
6831007	X331_3	3
6851707	X332_3	3
6872407	X333_3	3
6893107	X334_3	3
6913807	X335_3	3
6934507	X336_3	3
6955207	X337_3	3
6975907	X338_3	3
6996607	X339_3	3
7017307	X340_3	3
7038007	X341_3	3
7058707	X342_3	3
7079407	X343_3	3
7100107	X344_3	3
7120807	X345_3	3
7141507	X346_3	3
7162207	X347_3	3
7182907	X348_3	3
7203607	X349_3	3
7224307	X350_3	3
7245007	X351_3	3
7265707	X352_3	3
7286407	X353_3	3
7307107	X354_3	3
7327807	X355_3	3
7348507	X356_3	3
7369207	X357_3	3
7389907	X358_3	3
7410607	X359_3	3
7431307	X360_3	3
7452007	X361_3	3
7472707	X362_3	3
7493407	X363_3	3
7514107	X364_3	3
7534807	X365_3	3
7555507	X366_3	3
7576207	X367_3	3
7596907	X368_3	3
7617607	X369_3	3
7638307	X370_3	3
7659007	X371_3	3
7679707	X372_3	3
7700407	X373_3	3
7721107	X374_3	3
7741807	X375_3	3
7762507	X376_3	3
7783207	X377_3	3
7803907	X378_3	3
7824607	X379_3	3
7845307	X380_3	3
7866007	X381_3	3
7886707	X382_3	3
7907407	X383_3	3
7928107	X384_3	3
7948807	X385_3	3
7969507	X386_3	3
7990207	X387_3	3
8010907	X388_3	3
8031607	X389_3	3
8052307	X390_3	3
8073007	X391_3	3
8093707	X392_3	3
8114407	X393_3	3
8135107	X394_3	3
8155807	X395_3	3
8176507	X396_3	3
8197207	X397_3	3
8217907	X398_3	3
8238607	X399_3	3
8259307	X400_3	3
8280007	X401_3	3
8300707	X402_3	3
8321407	X403_3	3
8342107	X404_3	3
8362807	X405_3	3
8383507	X406_3	3
8404207	X407_3	3
8424907	X408_3	3
8445607	X409_3	3
8466307	X410_3	3
8487007	X411_3	3
8507707	X412_3	3
8528407	X413_3	3
8549107	X414_3	3
8569807	X415_3	3
8590507	X416_3	3
8611207	X417_3	3
8631907	X418_3	3
8652607	X419_3	3
8673307	X420_3	3
8694007	X421_3	3
8714707	X422_3	3
8735407	X423_3	3
8756107	X424_3	3
8776807	X425_3	3
8797507	X426_3	3
8818207	X427_3	3
8838907	X428_3	3
8859607	X429_3	3
8880307	X430_3	3
8901007	X431_3	3
8921707	X432_3	3
8942407	X433_3	3
8963107	X434_3	3
8983807	X435_3	3
9004507	X436_3	3
9025207	X437_3	3
9045907	X438_3	3
9066607	X439_3	3
9087307	X440_3	3
9108007	X441_3	3
9128707	X442_3	3
9149407	X443_3	3
9170107	X444_3	3
9190807	X445_3	3
9211507	X446_3	3
9232207	X447_3	3
9252907	X448_3	3
9273607	X449_3	3
9294307	X450_3	3
9315007	X451_3	3
9335707	X452_3	3
9356407	X453_3	3
9377107	X454_3	3
9397807	X455_3	3
9418507	X456_3	3
9439207	X457_3	3
9459907	X458_3	3
9480607	X459_3	3
9501307	X460_3	3
9522007	X461_3	3
9542707	X462_3	3
9563407	X463_3	3
9584107	X464_3	3
9604807	X465_3	3
9625507	X466_3	3
9646207	X467_3	3
9666907	X468_3	3
9687607	X469_3	3
9708307	X470_3	3
9729007	X471_3	3
9749707	X472_3	3
9770407	X473_3	3
9791107	X474_3	3
9811807	X475_3	3
9832507	X476_3	3
9853207	X477_3	3
9873907	X478_3	3
9894607	X479_3	3
9915307	X480_3	3
9936007	X481_3	3
9956707	X482_3	3
9977407	X483_3	3
9998107	X484_3	3
10018807	X485_3	3
10039507	X486_3	3
10060207	X487_3	3
10080907	X488_3	3
10101607	X489_3	3
10122307	X490_3	3
10143007	X491_3	3
10163707	X492_3	3
10184407	X493_3	3
10205107	X494_3	3
10225807	X495_3	3
10246507	X496_3	3
10267207	X497_3	3
10287907	X498_3	3
10308607	X499_3	3
10329307	X500_3	3
8	X1_10	10
20708	X2_10	10
41408	X3_10	10
62108	X4_10	10
82808	X5_10	10
103508	X6_10	10
124208	X7_10	10
144908	X8_10	10
165608	X9_10	10
186308	X10_10	10
207008	X11_10	10
227708	X12_10	10
248408	X13_10	10
269108	X14_10	10
289808	X15_10	10
310508	X16_10	10
331208	X17_10	10
351908	X18_10	10
372608	X19_10	10
393308	X20_10	10
414008	X21_10	10
434708	X22_10	10
455408	X23_10	10
476108	X24_10	10
496808	X25_10	10
517508	X26_10	10
538208	X27_10	10
558908	X28_10	10
579608	X29_10	10
600308	X30_10	10
621008	X31_10	10
641708	X32_10	10
662408	X33_10	10
683108	X34_10	10
703808	X35_10	10
724508	X36_10	10
745208	X37_10	10
765908	X38_10	10
786608	X39_10	10
807308	X40_10	10
828008	X41_10	10
848708	X42_10	10
869408	X43_10	10
890108	X44_10	10
910808	X45_10	10
931508	X46_10	10
952208	X47_10	10
972908	X48_10	10
993608	X49_10	10
1014308	X50_10	10
1035008	X51_10	10
1055708	X52_10	10
1076408	X53_10	10
1097108	X54_10	10
1117808	X55_10	10
1138508	X56_10	10
1159208	X57_10	10
1179908	X58_10	10
1200608	X59_10	10
1221308	X60_10	10
1242008	X61_10	10
1262708	X62_10	10
1283408	X63_10	10
1304108	X64_10	10
1324808	X65_10	10
1345508	X66_10	10
1366208	X67_10	10
1386908	X68_10	10
1407608	X69_10	10
1428308	X70_10	10
1449008	X71_10	10
1469708	X72_10	10
1490408	X73_10	10
1511108	X74_10	10
1531808	X75_10	10
1552508	X76_10	10
1573208	X77_10	10
1593908	X78_10	10
1614608	X79_10	10
1635308	X80_10	10
1656008	X81_10	10
1676708	X82_10	10
1697408	X83_10	10
1718108	X84_10	10
1738808	X85_10	10
1759508	X86_10	10
1780208	X87_10	10
1800908	X88_10	10
1821608	X89_10	10
1842308	X90_10	10
1863008	X91_10	10
1883708	X92_10	10
1904408	X93_10	10
1925108	X94_10	10
1945808	X95_10	10
1966508	X96_10	10
1987208	X97_10	10
2007908	X98_10	10
2028608	X99_10	10
2049308	X100_10	10
2070008	X101_10	10
2090708	X102_10	10
2111408	X103_10	10
2132108	X104_10	10
2152808	X105_10	10
2173508	X106_10	10
2194208	X107_10	10
2214908	X108_10	10
2235608	X109_10	10
2256308	X110_10	10
2277008	X111_10	10
2297708	X112_10	10
2318408	X113_10	10
2339108	X114_10	10
2359808	X115_10	10
2380508	X116_10	10
2401208	X117_10	10
2421908	X118_10	10
2442608	X119_10	10
2463308	X120_10	10
2484008	X121_10	10
2504708	X122_10	10
2525408	X123_10	10
2546108	X124_10	10
2566808	X125_10	10
2587508	X126_10	10
2608208	X127_10	10
2628908	X128_10	10
2649608	X129_10	10
2670308	X130_10	10
2691008	X131_10	10
2711708	X132_10	10
2732408	X133_10	10
2753108	X134_10	10
2773808	X135_10	10
2794508	X136_10	10
2815208	X137_10	10
2835908	X138_10	10
2856608	X139_10	10
2877308	X140_10	10
2898008	X141_10	10
2918708	X142_10	10
2939408	X143_10	10
2960108	X144_10	10
2980808	X145_10	10
3001508	X146_10	10
3022208	X147_10	10
3042908	X148_10	10
3063608	X149_10	10
3084308	X150_10	10
3105008	X151_10	10
3125708	X152_10	10
3146408	X153_10	10
3167108	X154_10	10
3187808	X155_10	10
3208508	X156_10	10
3229208	X157_10	10
3249908	X158_10	10
3270608	X159_10	10
3291308	X160_10	10
3312008	X161_10	10
3332708	X162_10	10
3353408	X163_10	10
3374108	X164_10	10
3394808	X165_10	10
3415508	X166_10	10
3436208	X167_10	10
3456908	X168_10	10
3477608	X169_10	10
3498308	X170_10	10
3519008	X171_10	10
3539708	X172_10	10
3560408	X173_10	10
3581108	X174_10	10
3601808	X175_10	10
3622508	X176_10	10
3643208	X177_10	10
3663908	X178_10	10
3684608	X179_10	10
3705308	X180_10	10
3726008	X181_10	10
3746708	X182_10	10
3767408	X183_10	10
3788108	X184_10	10
3808808	X185_10	10
3829508	X186_10	10
3850208	X187_10	10
3870908	X188_10	10
3891608	X189_10	10
3912308	X190_10	10
3933008	X191_10	10
3953708	X192_10	10
3974408	X193_10	10
3995108	X194_10	10
4015808	X195_10	10
4036508	X196_10	10
4057208	X197_10	10
4077908	X198_10	10
4098608	X199_10	10
4119308	X200_10	10
4140008	X201_10	10
4160708	X202_10	10
4181408	X203_10	10
4202108	X204_10	10
4222808	X205_10	10
4243508	X206_10	10
4264208	X207_10	10
4284908	X208_10	10
4305608	X209_10	10
4326308	X210_10	10
4347008	X211_10	10
4367708	X212_10	10
4388408	X213_10	10
4409108	X214_10	10
4429808	X215_10	10
4450508	X216_10	10
4471208	X217_10	10
4491908	X218_10	10
4512608	X219_10	10
4533308	X220_10	10
4554008	X221_10	10
4574708	X222_10	10
4595408	X223_10	10
4616108	X224_10	10
4636808	X225_10	10
4657508	X226_10	10
4678208	X227_10	10
4698908	X228_10	10
4719608	X229_10	10
4740308	X230_10	10
4761008	X231_10	10
4781708	X232_10	10
4802408	X233_10	10
4823108	X234_10	10
4843808	X235_10	10
4864508	X236_10	10
4885208	X237_10	10
4905908	X238_10	10
4926608	X239_10	10
4947308	X240_10	10
4968008	X241_10	10
4988708	X242_10	10
5009408	X243_10	10
5030108	X244_10	10
5050808	X245_10	10
5071508	X246_10	10
5092208	X247_10	10
5112908	X248_10	10
5133608	X249_10	10
5154308	X250_10	10
5175008	X251_10	10
5195708	X252_10	10
5216408	X253_10	10
5237108	X254_10	10
5257808	X255_10	10
5278508	X256_10	10
5299208	X257_10	10
5319908	X258_10	10
5340608	X259_10	10
5361308	X260_10	10
5382008	X261_10	10
5402708	X262_10	10
5423408	X263_10	10
5444108	X264_10	10
5464808	X265_10	10
5485508	X266_10	10
5506208	X267_10	10
5526908	X268_10	10
5547608	X269_10	10
5568308	X270_10	10
5589008	X271_10	10
5609708	X272_10	10
5630408	X273_10	10
5651108	X274_10	10
5671808	X275_10	10
5692508	X276_10	10
5713208	X277_10	10
5733908	X278_10	10
5754608	X279_10	10
5775308	X280_10	10
5796008	X281_10	10
5816708	X282_10	10
5837408	X283_10	10
5858108	X284_10	10
5878808	X285_10	10
5899508	X286_10	10
5920208	X287_10	10
5940908	X288_10	10
5961608	X289_10	10
5982308	X290_10	10
6003008	X291_10	10
6023708	X292_10	10
6044408	X293_10	10
6065108	X294_10	10
6085808	X295_10	10
6106508	X296_10	10
6127208	X297_10	10
6147908	X298_10	10
6168608	X299_10	10
6189308	X300_10	10
6210008	X301_10	10
6230708	X302_10	10
6251408	X303_10	10
6272108	X304_10	10
6292808	X305_10	10
6313508	X306_10	10
6334208	X307_10	10
6354908	X308_10	10
6375608	X309_10	10
6396308	X310_10	10
6417008	X311_10	10
6437708	X312_10	10
6458408	X313_10	10
6479108	X314_10	10
6499808	X315_10	10
6520508	X316_10	10
6541208	X317_10	10
6561908	X318_10	10
6582608	X319_10	10
6603308	X320_10	10
6624008	X321_10	10
6644708	X322_10	10
6665408	X323_10	10
6686108	X324_10	10
6706808	X325_10	10
6727508	X326_10	10
6748208	X327_10	10
6768908	X328_10	10
6789608	X329_10	10
6810308	X330_10	10
6831008	X331_10	10
6851708	X332_10	10
6872408	X333_10	10
6893108	X334_10	10
6913808	X335_10	10
6934508	X336_10	10
6955208	X337_10	10
6975908	X338_10	10
6996608	X339_10	10
7017308	X340_10	10
7038008	X341_10	10
7058708	X342_10	10
7079408	X343_10	10
7100108	X344_10	10
7120808	X345_10	10
7141508	X346_10	10
7162208	X347_10	10
7182908	X348_10	10
7203608	X349_10	10
7224308	X350_10	10
7245008	X351_10	10
7265708	X352_10	10
7286408	X353_10	10
7307108	X354_10	10
7327808	X355_10	10
7348508	X356_10	10
7369208	X357_10	10
7389908	X358_10	10
7410608	X359_10	10
7431308	X360_10	10
7452008	X361_10	10
7472708	X362_10	10
7493408	X363_10	10
7514108	X364_10	10
7534808	X365_10	10
7555508	X366_10	10
7576208	X367_10	10
7596908	X368_10	10
7617608	X369_10	10
7638308	X370_10	10
7659008	X371_10	10
7679708	X372_10	10
7700408	X373_10	10
7721108	X374_10	10
7741808	X375_10	10
7762508	X376_10	10
7783208	X377_10	10
7803908	X378_10	10
7824608	X379_10	10
7845308	X380_10	10
7866008	X381_10	10
7886708	X382_10	10
7907408	X383_10	10
7928108	X384_10	10
7948808	X385_10	10
7969508	X386_10	10
7990208	X387_10	10
8010908	X388_10	10
8031608	X389_10	10
8052308	X390_10	10
8073008	X391_10	10
8093708	X392_10	10
8114408	X393_10	10
8135108	X394_10	10
8155808	X395_10	10
8176508	X396_10	10
8197208	X397_10	10
8217908	X398_10	10
8238608	X399_10	10
8259308	X400_10	10
8280008	X401_10	10
8300708	X402_10	10
8321408	X403_10	10
8342108	X404_10	10
8362808	X405_10	10
8383508	X406_10	10
8404208	X407_10	10
8424908	X408_10	10
8445608	X409_10	10
8466308	X410_10	10
8487008	X411_10	10
8507708	X412_10	10
8528408	X413_10	10
8549108	X414_10	10
8569808	X415_10	10
8590508	X416_10	10
8611208	X417_10	10
8631908	X418_10	10
8652608	X419_10	10
8673308	X420_10	10
8694008	X421_10	10
8714708	X422_10	10
8735408	X423_10	10
8756108	X424_10	10
8776808	X425_10	10
8797508	X426_10	10
8818208	X427_10	10
8838908	X428_10	10
8859608	X429_10	10
8880308	X430_10	10
8901008	X431_10	10
8921708	X432_10	10
8942408	X433_10	10
8963108	X434_10	10
8983808	X435_10	10
9004508	X436_10	10
9025208	X437_10	10
9045908	X438_10	10
9066608	X439_10	10
9087308	X440_10	10
9108008	X441_10	10
9128708	X442_10	10
9149408	X443_10	10
9170108	X444_10	10
9190808	X445_10	10
9211508	X446_10	10
9232208	X447_10	10
9252908	X448_10	10
9273608	X449_10	10
9294308	X450_10	10
9315008	X451_10	10
9335708	X452_10	10
9356408	X453_10	10
9377108	X454_10	10
9397808	X455_10	10
9418508	X456_10	10
9439208	X457_10	10
9459908	X458_10	10
9480608	X459_10	10
9501308	X460_10	10
9522008	X461_10	10
9542708	X462_10	10
9563408	X463_10	10
9584108	X464_10	10
9604808	X465_10	10
9625508	X466_10	10
9646208	X467_10	10
9666908	X468_10	10
9687608	X469_10	10
9708308	X470_10	10
9729008	X471_10	10
9749708	X472_10	10
9770408	X473_10	10
9791108	X474_10	10
9811808	X475_10	10
9832508	X476_10	10
9853208	X477_10	10
9873908	X478_10	10
9894608	X479_10	10
9915308	X480_10	10
9936008	X481_10	10
9956708	X482_10	10
9977408	X483_10	10
9998108	X484_10	10
10018808	X485_10	10
10039508	X486_10	10
10060208	X487_10	10
10080908	X488_10	10
10101608	X489_10	10
10122308	X490_10	10
10143008	X491_10	10
10163708	X492_10	10
10184408	X493_10	10
10205108	X494_10	10
10225808	X495_10	10
10246508	X496_10	10
10267208	X497_10	10
10287908	X498_10	10
10308608	X499_10	10
10329308	X500_10	10
9	X1_30	30
20709	X2_30	30
41409	X3_30	30
62109	X4_30	30
82809	X5_30	30
103509	X6_30	30
124209	X7_30	30
144909	X8_30	30
165609	X9_30	30
186309	X10_30	30
207009	X11_30	30
227709	X12_30	30
248409	X13_30	30
269109	X14_30	30
289809	X15_30	30
310509	X16_30	30
331209	X17_30	30
351909	X18_30	30
372609	X19_30	30
393309	X20_30	30
414009	X21_30	30
434709	X22_30	30
455409	X23_30	30
476109	X24_30	30
496809	X25_30	30
517509	X26_30	30
538209	X27_30	30
558909	X28_30	30
579609	X29_30	30
600309	X30_30	30
621009	X31_30	30
641709	X32_30	30
662409	X33_30	30
683109	X34_30	30
703809	X35_30	30
724509	X36_30	30
745209	X37_30	30
765909	X38_30	30
786609	X39_30	30
807309	X40_30	30
828009	X41_30	30
848709	X42_30	30
869409	X43_30	30
890109	X44_30	30
910809	X45_30	30
931509	X46_30	30
952209	X47_30	30
972909	X48_30	30
993609	X49_30	30
1014309	X50_30	30
1035009	X51_30	30
1055709	X52_30	30
1076409	X53_30	30
1097109	X54_30	30
1117809	X55_30	30
1138509	X56_30	30
1159209	X57_30	30
1179909	X58_30	30
1200609	X59_30	30
1221309	X60_30	30
1242009	X61_30	30
1262709	X62_30	30
1283409	X63_30	30
1304109	X64_30	30
1324809	X65_30	30
1345509	X66_30	30
1366209	X67_30	30
1386909	X68_30	30
1407609	X69_30	30
1428309	X70_30	30
1449009	X71_30	30
1469709	X72_30	30
1490409	X73_30	30
1511109	X74_30	30
1531809	X75_30	30
1552509	X76_30	30
1573209	X77_30	30
1593909	X78_30	30
1614609	X79_30	30
1635309	X80_30	30
1656009	X81_30	30
1676709	X82_30	30
1697409	X83_30	30
1718109	X84_30	30
1738809	X85_30	30
1759509	X86_30	30
1780209	X87_30	30
1800909	X88_30	30
1821609	X89_30	30
1842309	X90_30	30
1863009	X91_30	30
1883709	X92_30	30
1904409	X93_30	30
1925109	X94_30	30
1945809	X95_30	30
1966509	X96_30	30
1987209	X97_30	30
2007909	X98_30	30
2028609	X99_30	30
2049309	X100_30	30
2070009	X101_30	30
2090709	X102_30	30
2111409	X103_30	30
2132109	X104_30	30
2152809	X105_30	30
2173509	X106_30	30
2194209	X107_30	30
2214909	X108_30	30
2235609	X109_30	30
2256309	X110_30	30
2277009	X111_30	30
2297709	X112_30	30
2318409	X113_30	30
2339109	X114_30	30
2359809	X115_30	30
2380509	X116_30	30
2401209	X117_30	30
2421909	X118_30	30
2442609	X119_30	30
2463309	X120_30	30
2484009	X121_30	30
2504709	X122_30	30
2525409	X123_30	30
2546109	X124_30	30
2566809	X125_30	30
2587509	X126_30	30
2608209	X127_30	30
2628909	X128_30	30
2649609	X129_30	30
2670309	X130_30	30
2691009	X131_30	30
2711709	X132_30	30
2732409	X133_30	30
2753109	X134_30	30
2773809	X135_30	30
2794509	X136_30	30
2815209	X137_30	30
2835909	X138_30	30
2856609	X139_30	30
2877309	X140_30	30
2898009	X141_30	30
2918709	X142_30	30
2939409	X143_30	30
2960109	X144_30	30
2980809	X145_30	30
3001509	X146_30	30
3022209	X147_30	30
3042909	X148_30	30
3063609	X149_30	30
3084309	X150_30	30
3105009	X151_30	30
3125709	X152_30	30
3146409	X153_30	30
3167109	X154_30	30
3187809	X155_30	30
3208509	X156_30	30
3229209	X157_30	30
3249909	X158_30	30
3270609	X159_30	30
3291309	X160_30	30
3312009	X161_30	30
3332709	X162_30	30
3353409	X163_30	30
3374109	X164_30	30
3394809	X165_30	30
3415509	X166_30	30
3436209	X167_30	30
3456909	X168_30	30
3477609	X169_30	30
3498309	X170_30	30
3519009	X171_30	30
3539709	X172_30	30
3560409	X173_30	30
3581109	X174_30	30
3601809	X175_30	30
3622509	X176_30	30
3643209	X177_30	30
3663909	X178_30	30
3684609	X179_30	30
3705309	X180_30	30
3726009	X181_30	30
3746709	X182_30	30
3767409	X183_30	30
3788109	X184_30	30
3808809	X185_30	30
3829509	X186_30	30
3850209	X187_30	30
3870909	X188_30	30
3891609	X189_30	30
3912309	X190_30	30
3933009	X191_30	30
3953709	X192_30	30
3974409	X193_30	30
3995109	X194_30	30
4015809	X195_30	30
4036509	X196_30	30
4057209	X197_30	30
4077909	X198_30	30
4098609	X199_30	30
4119309	X200_30	30
4140009	X201_30	30
4160709	X202_30	30
4181409	X203_30	30
4202109	X204_30	30
4222809	X205_30	30
4243509	X206_30	30
4264209	X207_30	30
4284909	X208_30	30
4305609	X209_30	30
4326309	X210_30	30
4347009	X211_30	30
4367709	X212_30	30
4388409	X213_30	30
4409109	X214_30	30
4429809	X215_30	30
4450509	X216_30	30
4471209	X217_30	30
4491909	X218_30	30
4512609	X219_30	30
4533309	X220_30	30
4554009	X221_30	30
4574709	X222_30	30
4595409	X223_30	30
4616109	X224_30	30
4636809	X225_30	30
4657509	X226_30	30
4678209	X227_30	30
4698909	X228_30	30
4719609	X229_30	30
4740309	X230_30	30
4761009	X231_30	30
4781709	X232_30	30
4802409	X233_30	30
4823109	X234_30	30
4843809	X235_30	30
4864509	X236_30	30
4885209	X237_30	30
4905909	X238_30	30
4926609	X239_30	30
4947309	X240_30	30
4968009	X241_30	30
4988709	X242_30	30
5009409	X243_30	30
5030109	X244_30	30
5050809	X245_30	30
5071509	X246_30	30
5092209	X247_30	30
5112909	X248_30	30
5133609	X249_30	30
5154309	X250_30	30
5175009	X251_30	30
5195709	X252_30	30
5216409	X253_30	30
5237109	X254_30	30
5257809	X255_30	30
5278509	X256_30	30
5299209	X257_30	30
5319909	X258_30	30
5340609	X259_30	30
5361309	X260_30	30
5382009	X261_30	30
5402709	X262_30	30
5423409	X263_30	30
5444109	X264_30	30
5464809	X265_30	30
5485509	X266_30	30
5506209	X267_30	30
5526909	X268_30	30
5547609	X269_30	30
5568309	X270_30	30
5589009	X271_30	30
5609709	X272_30	30
5630409	X273_30	30
5651109	X274_30	30
5671809	X275_30	30
5692509	X276_30	30
5713209	X277_30	30
5733909	X278_30	30
5754609	X279_30	30
5775309	X280_30	30
5796009	X281_30	30
5816709	X282_30	30
5837409	X283_30	30
5858109	X284_30	30
5878809	X285_30	30
5899509	X286_30	30
5920209	X287_30	30
5940909	X288_30	30
5961609	X289_30	30
5982309	X290_30	30
6003009	X291_30	30
6023709	X292_30	30
6044409	X293_30	30
6065109	X294_30	30
6085809	X295_30	30
6106509	X296_30	30
6127209	X297_30	30
6147909	X298_30	30
6168609	X299_30	30
6189309	X300_30	30
6210009	X301_30	30
6230709	X302_30	30
6251409	X303_30	30
6272109	X304_30	30
6292809	X305_30	30
6313509	X306_30	30
6334209	X307_30	30
6354909	X308_30	30
6375609	X309_30	30
6396309	X310_30	30
6417009	X311_30	30
6437709	X312_30	30
6458409	X313_30	30
6479109	X314_30	30
6499809	X315_30	30
6520509	X316_30	30
6541209	X317_30	30
6561909	X318_30	30
6582609	X319_30	30
6603309	X320_30	30
6624009	X321_30	30
6644709	X322_30	30
6665409	X323_30	30
6686109	X324_30	30
6706809	X325_30	30
6727509	X326_30	30
6748209	X327_30	30
6768909	X328_30	30
6789609	X329_30	30
6810309	X330_30	30
6831009	X331_30	30
6851709	X332_30	30
6872409	X333_30	30
6893109	X334_30	30
6913809	X335_30	30
6934509	X336_30	30
6955209	X337_30	30
6975909	X338_30	30
6996609	X339_30	30
7017309	X340_30	30
7038009	X341_30	30
7058709	X342_30	30
7079409	X343_30	30
7100109	X344_30	30
7120809	X345_30	30
7141509	X346_30	30
7162209	X347_30	30
7182909	X348_30	30
7203609	X349_30	30
7224309	X350_30	30
7245009	X351_30	30
7265709	X352_30	30
7286409	X353_30	30
7307109	X354_30	30
7327809	X355_30	30
7348509	X356_30	30
7369209	X357_30	30
7389909	X358_30	30
7410609	X359_30	30
7431309	X360_30	30
7452009	X361_30	30
7472709	X362_30	30
7493409	X363_30	30
7514109	X364_30	30
7534809	X365_30	30
7555509	X366_30	30
7576209	X367_30	30
7596909	X368_30	30
7617609	X369_30	30
7638309	X370_30	30
7659009	X371_30	30
7679709	X372_30	30
7700409	X373_30	30
7721109	X374_30	30
7741809	X375_30	30
7762509	X376_30	30
7783209	X377_30	30
7803909	X378_30	30
7824609	X379_30	30
7845309	X380_30	30
7866009	X381_30	30
7886709	X382_30	30
7907409	X383_30	30
7928109	X384_30	30
7948809	X385_30	30
7969509	X386_30	30
7990209	X387_30	30
8010909	X388_30	30
8031609	X389_30	30
8052309	X390_30	30
8073009	X391_30	30
8093709	X392_30	30
8114409	X393_30	30
8135109	X394_30	30
8155809	X395_30	30
8176509	X396_30	30
8197209	X397_30	30
8217909	X398_30	30
8238609	X399_30	30
8259309	X400_30	30
